"4860","06/13","23:48:06","Recv","S6F12",Event Report Acknowledge
"4859","06/13","23:48:06","Send","S6F11",CEID:78225 WaferMovedStartLL1BERbt
"4858","06/13","23:48:06","Recv","S6F12",Event Report Acknowledge
"4857","06/13","23:48:06","Send","S6F11",CEID:102448 DepositionRecipeFinished
"4856","06/13","23:48:06","Recv","S6F12",Event Report Acknowledge
"4855","06/13","23:48:11","Send","S6F11",CEID:78241 WaferMovedFinishLL1BERbt
"4854","06/13","23:48:11","Recv","S6F12",Event Report Acknowledge
"4853","06/13","23:48:33","Send","S6F11","CEID:78292 WaferMovedStartRC4BERbt (RC4 Finished Wafer in 00:07:59)"
"4852","06/13","23:48:34","Recv","S6F12",Event Report Acknowledge
"4851","06/13","23:48:40","Send","S6F11",CEID:78308 WaferMovedFinishRC4BERbt
"4850","06/13","23:48:40","Recv","S6F12",Event Report Acknowledge
"4849","06/13","23:48:41","Send","S6F11",CEID:78260 WaferMovedStartBERbtRC4
"4848","06/13","23:48:41","Recv","S6F12",Event Report Acknowledge
"4847","06/13","23:48:45","Send","S6F11","CEID:78276 WaferMovedFinishBERbtRC4 (RC4 Wafer Entered)"
"4846","06/13","23:48:45","Recv","S6F12",Event Report Acknowledge
"4845","06/13","23:48:46","Send","S6F11",CEID:78321 WaferMovedStartdBERbtLL1
"4844","06/13","23:48:46","Recv","S6F12",Event Report Acknowledge
"4843","06/13","23:48:51","Send","S6F11",CEID:78337 WaferMovedFinishdBERbtLL1
"4842","06/13","23:48:51","Recv","S6F12",Event Report Acknowledge
"4841","06/13","23:48:52","Send","S6F11","CEID:77937 RC1RecipeFinished (RC1 Finished in 00:07:08)"
"4840","06/13","23:48:52","Recv","S6F12",Event Report Acknowledge
"4839","06/13","23:48:52","Send","S6F11",CEID:102448 DepositionRecipeFinished
"4838","06/13","23:48:52","Recv","S6F12",Event Report Acknowledge
"4837","06/13","23:48:52","Send","S6F11",CEID:78226 WaferMovedStartLL2BERbt
"4836","06/13","23:48:52","Recv","S6F12",Event Report Acknowledge
"4835","06/13","23:48:58","Send","S6F11",CEID:78242 WaferMovedFinishLL2BERbt
"4834","06/13","23:48:58","Recv","S6F12",Event Report Acknowledge
"4833","06/13","23:49:09","Send","S6F11","CEID:77924 RC4RecipeStarted (RC4 Started)"
"4832","06/13","23:49:09","Recv","S6F12",Event Report Acknowledge
"4831","06/13","23:49:09","Send","S6F11",CEID:102432 DepositionRecipeStarted
"4830","06/13","23:49:09","Recv","S6F12",Event Report Acknowledge
"4829","06/13","23:49:20","Send","S6F11","CEID:78289 WaferMovedStartRC1BERbt (RC1 Finished Wafer in 00:08:00)"
"4828","06/13","23:49:20","Recv","S6F12",Event Report Acknowledge
"4827","06/13","23:49:26","Send","S6F11",CEID:78305 WaferMovedFinishRC1BERbt
"4826","06/13","23:49:27","Recv","S6F12",Event Report Acknowledge
"4825","06/13","23:49:27","Send","S6F11",CEID:78257 WaferMovedStartBERbtRC1
"4824","06/13","23:49:27","Recv","S6F12",Event Report Acknowledge
"4823","06/13","23:49:31","Send","S6F11","CEID:78273 WaferMovedFinishBERbtRC1 (RC1 Wafer Entered)"
"4822","06/13","23:49:31","Recv","S6F12",Event Report Acknowledge
"4821","06/13","23:49:32","Send","S6F11",CEID:78322 WaferMovedStartdBERbtLL2
"4820","06/13","23:49:32","Recv","S6F12",Event Report Acknowledge
"4819","06/13","23:49:36","Send","S6F11",CEID:78338 WaferMovedFinishdBERbtLL2
"4818","06/13","23:49:36","Recv","S6F12",Event Report Acknowledge
"4817","06/13","23:49:55","Send","S6F11","CEID:77921 RC1RecipeStarted (RC1 Started)"
"4816","06/13","23:49:55","Recv","S6F12",Event Report Acknowledge
"4815","06/13","23:49:55","Send","S6F11",CEID:102432 DepositionRecipeStarted
"4814","06/13","23:49:55","Recv","S6F12",Event Report Acknowledge
"4813","06/13","23:51:06","Send","S6F11",CEID:78097 WaferMovedStartLL1FERbt
"4812","06/13","23:51:06","Recv","S6F12",Event Report Acknowledge
"4811","06/13","23:51:10","Send","S6F11",CEID:78113 WaferMovedFinishLL1FERbt
"4810","06/13","23:51:10","Recv","S6F12",Event Report Acknowledge
"4809","06/13","23:51:11","Send","S6F11",CEID:78195 WaferMovedStartFERbtLP3
"4808","06/13","23:51:11","Recv","S6F12",Event Report Acknowledge
"4807","06/13","23:51:15","Send","S6F11","CEID:78211 WaferMovedFinishFERbtLP3 (LP3 receiving a Wafer )"
"4806","06/13","23:51:15","Recv","S6F12",Event Report Acknowledge
"4805","06/13","23:51:15","Send","S6F11","CEID:78035 WaferMovedStartLP3FERbt (LP3 sending Wafer in )"
"4804","06/13","23:51:15","Recv","S6F12",Event Report Acknowledge
"4803","06/13","23:51:18","Send","S6F11",CEID:78051 WaferMovedFinishLP3FERbt
"4802","06/13","23:51:18","Recv","S6F12",Event Report Acknowledge
"4801","06/13","23:51:19","Send","S6F11",CEID:114736 CJSMSCT-3(QUEUED->SELECTED)
"4800","06/13","23:51:19","Recv","S6F12",Event Report Acknowledge
"4799","06/13","23:51:19","Send","S6F11",CEID:110624 PJSMSCT-2(POOLED->SETTINGUP)
"4798","06/13","23:51:19","Recv","S6F12",Event Report Acknowledge
"4797","06/13","23:51:19","Send","S6F11",CEID:78065 WaferMovedStartFERbtLL1
"4796","06/13","23:51:19","Recv","S6F12",Event Report Acknowledge
"4795","06/13","23:51:19","Send","S6F11",CEID:114768 CJSMSCT-5(SELECTED->EXECUTING)
"4794","06/13","23:51:19","Recv","S6F12",Event Report Acknowledge
"4793","06/13","23:51:19","Send","S6F11",CEID:110656 PJSMSCT-4(SETTINGUP->PROCESSING)
"4792","06/13","23:51:19","Recv","S6F12",Event Report Acknowledge
"4791","06/13","23:51:23","Send","S6F11",CEID:78081 WaferMovedFinishFERbtLL1
"4790","06/13","23:51:23","Recv","S6F12",Event Report Acknowledge
"4789","06/13","23:51:50","Send","S6F11",CEID:78098 WaferMovedStartLL2FERbt
"4788","06/13","23:51:50","Recv","S6F12",Event Report Acknowledge
"4787","06/13","23:51:55","Send","S6F11",CEID:78114 WaferMovedFinishLL2FERbt
"4786","06/13","23:51:55","Recv","S6F12",Event Report Acknowledge
"4785","06/13","23:51:55","Send","S6F11",CEID:78195 WaferMovedStartFERbtLP3
"4784","06/13","23:51:55","Recv","S6F12",Event Report Acknowledge
"4783","06/13","23:51:59","Send","S6F11","CEID:78211 WaferMovedFinishFERbtLP3 (LP3 receiving a Wafer )"
"4782","06/13","23:51:59","Recv","S6F12",Event Report Acknowledge
"4781","06/13","23:52:01","Send","S6F11","CEID:77938 RC2RecipeFinished (RC2 Finished in 00:07:08)"
"4780","06/13","23:52:01","Recv","S6F12",Event Report Acknowledge
"4779","06/13","23:52:01","Send","S6F11",CEID:78225 WaferMovedStartLL1BERbt
"4778","06/13","23:52:01","Recv","S6F12",Event Report Acknowledge
"4777","06/13","23:52:01","Send","S6F11",CEID:102448 DepositionRecipeFinished
"4776","06/13","23:52:01","Recv","S6F12",Event Report Acknowledge
"4775","06/13","23:52:06","Send","S6F11",CEID:78241 WaferMovedFinishLL1BERbt
"4774","06/13","23:52:06","Recv","S6F12",Event Report Acknowledge
"4773","06/13","23:52:29","Send","S6F11","CEID:78290 WaferMovedStartRC2BERbt (RC2 Finished Wafer in 00:07:59)"
"4772","06/13","23:52:29","Recv","S6F12",Event Report Acknowledge
"4771","06/13","23:52:36","Send","S6F11",CEID:78306 WaferMovedFinishRC2BERbt
"4770","06/13","23:52:36","Recv","S6F12",Event Report Acknowledge
"4769","06/13","23:52:36","Send","S6F11",CEID:78258 WaferMovedStartBERbtRC2
"4768","06/13","23:52:36","Recv","S6F12",Event Report Acknowledge
"4767","06/13","23:52:41","Send","S6F11","CEID:78274 WaferMovedFinishBERbtRC2 (RC2 Wafer Entered)"
"4766","06/13","23:52:41","Recv","S6F12",Event Report Acknowledge
"4765","06/13","23:52:41","Send","S6F11",CEID:78321 WaferMovedStartdBERbtLL1
"4764","06/13","23:52:41","Recv","S6F12",Event Report Acknowledge
"4763","06/13","23:52:46","Send","S6F11",CEID:78337 WaferMovedFinishdBERbtLL1
"4762","06/13","23:52:46","Recv","S6F12",Event Report Acknowledge
"4761","06/13","23:53:04","Send","S6F11","CEID:77922 RC2RecipeStarted (RC2 Started)"
"4760","06/13","23:53:04","Recv","S6F12",Event Report Acknowledge
"4759","06/13","23:53:05","Send","S6F11",CEID:102432 DepositionRecipeStarted
"4758","06/13","23:53:05","Recv","S6F12",Event Report Acknowledge
"4757","06/13","23:54:48","Send","S6F11","CEID:78035 WaferMovedStartLP3FERbt (LP3 sending Wafer in )"
"4756","06/13","23:54:48","Recv","S6F12",Event Report Acknowledge
"4755","06/13","23:54:52","Send","S6F11",CEID:78051 WaferMovedFinishLP3FERbt
"4754","06/13","23:54:52","Recv","S6F12",Event Report Acknowledge
"4753","06/13","23:54:52","Send","S6F11",CEID:78066 WaferMovedStartFERbtLL2
"4752","06/13","23:54:52","Recv","S6F12",Event Report Acknowledge
"4751","06/13","23:54:57","Send","S6F11",CEID:78082 WaferMovedFinishFERbtLL2
"4750","06/13","23:54:57","Recv","S6F12",Event Report Acknowledge
"4749","06/13","23:55:01","Send","S6F11",CEID:78097 WaferMovedStartLL1FERbt
"4748","06/13","23:55:01","Recv","S6F12",Event Report Acknowledge
"4747","06/13","23:55:06","Send","S6F11",CEID:78113 WaferMovedFinishLL1FERbt
"4746","06/13","23:55:06","Recv","S6F12",Event Report Acknowledge
"4745","06/13","23:55:06","Send","S6F11",CEID:78195 WaferMovedStartFERbtLP3
"4744","06/13","23:55:06","Recv","S6F12",Event Report Acknowledge
"4743","06/13","23:55:11","Send","S6F11","CEID:78211 WaferMovedFinishFERbtLP3 (LP3 receiving a Wafer )"
"4742","06/13","23:55:11","Recv","S6F12",Event Report Acknowledge
"4741","06/13","23:55:34","Send","S6F11","CEID:78035 WaferMovedStartLP3FERbt (LP3 sending Wafer in )"
"4740","06/13","23:55:34","Recv","S6F12",Event Report Acknowledge
"4739","06/13","23:55:37","Send","S6F11",CEID:78051 WaferMovedFinishLP3FERbt
"4738","06/13","23:55:37","Recv","S6F12",Event Report Acknowledge
"4737","06/13","23:55:37","Send","S6F11",CEID:78065 WaferMovedStartFERbtLL1
"4736","06/13","23:55:37","Recv","S6F12",Event Report Acknowledge
"4735","06/13","23:55:42","Send","S6F11",CEID:78081 WaferMovedFinishFERbtLL1
"4734","06/13","23:55:42","Recv","S6F12",Event Report Acknowledge
"4733","06/13","23:56:17","Send","S6F11","CEID:77940 RC4RecipeFinished (RC4 Finished in 00:07:08)"
"4732","06/13","23:56:17","Recv","S6F12",Event Report Acknowledge
"4731","06/13","23:56:17","Send","S6F11",CEID:78226 WaferMovedStartLL2BERbt
"4730","06/13","23:56:17","Recv","S6F12",Event Report Acknowledge
"4729","06/13","23:56:17","Send","S6F11",CEID:102448 DepositionRecipeFinished
"4728","06/13","23:56:18","Recv","S6F12",Event Report Acknowledge
"4727","06/13","23:56:23","Send","S6F11",CEID:78242 WaferMovedFinishLL2BERbt
"4726","06/13","23:56:23","Recv","S6F12",Event Report Acknowledge
"4725","06/13","23:56:45","Send","S6F11","CEID:78292 WaferMovedStartRC4BERbt (RC4 Finished Wafer in 00:08:00)"
"4724","06/13","23:56:45","Recv","S6F12",Event Report Acknowledge
"4723","06/13","23:56:52","Send","S6F11",CEID:78308 WaferMovedFinishRC4BERbt
"4722","06/13","23:56:52","Recv","S6F12",Event Report Acknowledge
"4721","06/13","23:56:52","Send","S6F11",CEID:78260 WaferMovedStartBERbtRC4
"4720","06/13","23:56:53","Recv","S6F12",Event Report Acknowledge
"4719","06/13","23:56:57","Send","S6F11","CEID:78276 WaferMovedFinishBERbtRC4 (RC4 Wafer Entered)"
"4718","06/13","23:56:57","Recv","S6F12",Event Report Acknowledge
"4717","06/13","23:56:57","Send","S6F11",CEID:78322 WaferMovedStartdBERbtLL2
"4716","06/13","23:56:57","Recv","S6F12",Event Report Acknowledge
"4715","06/13","23:57:02","Send","S6F11",CEID:78338 WaferMovedFinishdBERbtLL2
"4714","06/13","23:57:02","Recv","S6F12",Event Report Acknowledge
"4713","06/13","23:57:02","Send","S6F11","CEID:77937 RC1RecipeFinished (RC1 Finished in 00:07:07)"
"4712","06/13","23:57:02","Recv","S6F12",Event Report Acknowledge
"4711","06/13","23:57:03","Send","S6F11",CEID:102448 DepositionRecipeFinished
"4710","06/13","23:57:03","Recv","S6F12",Event Report Acknowledge
"4709","06/13","23:57:03","Send","S6F11",CEID:78225 WaferMovedStartLL1BERbt
"4708","06/13","23:57:03","Recv","S6F12",Event Report Acknowledge
"4707","06/13","23:57:08","Send","S6F11",CEID:78241 WaferMovedFinishLL1BERbt
"4706","06/13","23:57:08","Recv","S6F12",Event Report Acknowledge
"4705","06/13","23:57:21","Send","S6F11","CEID:77924 RC4RecipeStarted (RC4 Started)"
"4704","06/13","23:57:21","Recv","S6F12",Event Report Acknowledge
"4703","06/13","23:57:21","Send","S6F11",CEID:102432 DepositionRecipeStarted
"4702","06/13","23:57:21","Recv","S6F12",Event Report Acknowledge
"4701","06/13","23:57:30","Send","S6F11","CEID:78289 WaferMovedStartRC1BERbt (RC1 Finished Wafer in 00:07:59)"
"4700","06/13","23:57:30","Recv","S6F12",Event Report Acknowledge
"4699","06/13","23:57:37","Send","S6F11",CEID:78305 WaferMovedFinishRC1BERbt
"4698","06/13","23:57:37","Recv","S6F12",Event Report Acknowledge
"4697","06/13","23:57:37","Send","S6F11",CEID:78257 WaferMovedStartBERbtRC1
"4696","06/13","23:57:37","Recv","S6F12",Event Report Acknowledge
"4695","06/13","23:57:41","Send","S6F11","CEID:78273 WaferMovedFinishBERbtRC1 (RC1 Wafer Entered)"
"4694","06/13","23:57:41","Recv","S6F12",Event Report Acknowledge
"4693","06/13","23:57:42","Send","S6F11",CEID:78321 WaferMovedStartdBERbtLL1
"4692","06/13","23:57:42","Recv","S6F12",Event Report Acknowledge
"4691","06/13","23:57:46","Send","S6F11",CEID:78337 WaferMovedFinishdBERbtLL1
"4690","06/13","23:57:46","Recv","S6F12",Event Report Acknowledge
"4689","06/13","23:58:05","Send","S6F11","CEID:77921 RC1RecipeStarted (RC1 Started)"
"4688","06/13","23:58:05","Recv","S6F12",Event Report Acknowledge
"4687","06/13","23:58:05","Send","S6F11",CEID:102432 DepositionRecipeStarted
"4686","06/13","23:58:05","Recv","S6F12",Event Report Acknowledge
"4685","06/13","23:59:15","Send","S6F11",CEID:78098 WaferMovedStartLL2FERbt
"4684","06/13","23:59:15","Recv","S6F12",Event Report Acknowledge
"4683","06/13","23:59:20","Send","S6F11",CEID:78114 WaferMovedFinishLL2FERbt
"4682","06/13","23:59:20","Recv","S6F12",Event Report Acknowledge
"4681","06/13","23:59:21","Send","S6F11",CEID:78195 WaferMovedStartFERbtLP3
"4680","06/13","23:59:21","Recv","S6F12",Event Report Acknowledge
"4679","06/13","23:59:24","Send","S6F11","CEID:78211 WaferMovedFinishFERbtLP3 (LP3 receiving a Wafer )"
"4678","06/13","23:59:24","Recv","S6F12",Event Report Acknowledge
"4677","06/13","23:59:25","Send","S6F11","CEID:78033 WaferMovedStartLP1FERbt (LP1 sending Wafer in )"
"4676","06/13","23:59:25","Recv","S6F12",Event Report Acknowledge
"4675","06/13","23:59:29","Send","S6F11",CEID:78049 WaferMovedFinishLP1FERbt
"4674","06/13","23:59:29","Recv","S6F12",Event Report Acknowledge
"4673","06/13","23:59:29","Send","S6F11",CEID:78066 WaferMovedStartFERbtLL2
"4672","06/13","23:59:29","Recv","S6F12",Event Report Acknowledge
"4671","06/13","23:59:34","Send","S6F11",CEID:78082 WaferMovedFinishFERbtLL2
"4670","06/13","23:59:34","Recv","S6F12",Event Report Acknowledge
"4669","06/14","00:00:02","Send","S6F11",CEID:78097 WaferMovedStartLL1FERbt
"4668","06/14","00:00:02","Recv","S6F12",Event Report Acknowledge
"4667","06/14","00:00:07","Send","S6F11",CEID:78113 WaferMovedFinishLL1FERbt
"4666","06/14","00:00:07","Recv","S6F12",Event Report Acknowledge
"4665","06/14","00:00:07","Send","S6F11",CEID:78195 WaferMovedStartFERbtLP3
"4664","06/14","00:00:07","Recv","S6F12",Event Report Acknowledge
"4663","06/14","00:00:11","Send","S6F11","CEID:78211 WaferMovedFinishFERbtLP3 (LP3 receiving a Wafer )"
"4662","06/14","00:00:11","Recv","S6F12",Event Report Acknowledge
"4661","06/14","00:00:13","Send","S6F11","CEID:77938 RC2RecipeFinished (RC2 Finished in 00:07:09)"
"4660","06/14","00:00:13","Recv","S6F12",Event Report Acknowledge
"4659","06/14","00:00:13","Send","S6F11",CEID:78226 WaferMovedStartLL2BERbt
"4658","06/14","00:00:13","Recv","S6F12",Event Report Acknowledge
"4657","06/14","00:00:13","Send","S6F11",CEID:102448 DepositionRecipeFinished
"4656","06/14","00:00:13","Recv","S6F12",Event Report Acknowledge
"4655","06/14","00:00:18","Send","S6F11",CEID:78242 WaferMovedFinishLL2BERbt
"4654","06/14","00:00:18","Recv","S6F12",Event Report Acknowledge
"4653","06/14","00:00:40","Send","S6F11","CEID:78290 WaferMovedStartRC2BERbt (RC2 Finished Wafer in 00:07:59)"
"4652","06/14","00:00:40","Recv","S6F12",Event Report Acknowledge
"4651","06/14","00:00:47","Send","S6F11",CEID:78306 WaferMovedFinishRC2BERbt
"4650","06/14","00:00:47","Recv","S6F12",Event Report Acknowledge
"4649","06/14","00:00:47","Send","S6F11",CEID:78258 WaferMovedStartBERbtRC2
"4648","06/14","00:00:47","Recv","S6F12",Event Report Acknowledge
"4647","06/14","00:00:52","Send","S6F11","CEID:78274 WaferMovedFinishBERbtRC2 (RC2 Wafer Entered)"
"4646","06/14","00:00:52","Recv","S6F12",Event Report Acknowledge
"4645","06/14","00:00:52","Send","S6F11",CEID:78322 WaferMovedStartdBERbtLL2
"4644","06/14","00:00:52","Recv","S6F12",Event Report Acknowledge
"4643","06/14","00:00:57","Send","S6F11",CEID:78338 WaferMovedFinishdBERbtLL2
"4642","06/14","00:00:58","Recv","S6F12",Event Report Acknowledge
"4641","06/14","00:01:15","Send","S6F11","CEID:77922 RC2RecipeStarted (RC2 Started)"
"4640","06/14","00:01:15","Recv","S6F12",Event Report Acknowledge
"4639","06/14","00:01:15","Send","S6F11",CEID:102432 DepositionRecipeStarted
"4638","06/14","00:01:15","Recv","S6F12",Event Report Acknowledge
"4637","06/14","00:03:00","Send","S6F11","CEID:78033 WaferMovedStartLP1FERbt (LP1 sending Wafer in )"
"4636","06/14","00:03:00","Recv","S6F12",Event Report Acknowledge
"4635","06/14","00:03:04","Send","S6F11",CEID:78049 WaferMovedFinishLP1FERbt
"4634","06/14","00:03:04","Recv","S6F12",Event Report Acknowledge
"4633","06/14","00:03:05","Send","S6F11",CEID:78065 WaferMovedStartFERbtLL1
"4632","06/14","00:03:05","Recv","S6F12",Event Report Acknowledge
"4631","06/14","00:03:09","Send","S6F11",CEID:78081 WaferMovedFinishFERbtLL1
"4630","06/14","00:03:09","Recv","S6F12",Event Report Acknowledge
"4629","06/14","00:03:10","Send","S6F11",CEID:78098 WaferMovedStartLL2FERbt
"4628","06/14","00:03:10","Recv","S6F12",Event Report Acknowledge
"4627","06/14","00:03:15","Send","S6F11",CEID:78114 WaferMovedFinishLL2FERbt
"4626","06/14","00:03:15","Recv","S6F12",Event Report Acknowledge
"4625","06/14","00:03:15","Send","S6F11",CEID:78195 WaferMovedStartFERbtLP3
"4624","06/14","00:03:15","Recv","S6F12",Event Report Acknowledge
"4623","06/14","00:03:19","Send","S6F11","CEID:78211 WaferMovedFinishFERbtLP3 (LP3 receiving a Wafer )"
"4622","06/14","00:03:19","Recv","S6F12",Event Report Acknowledge
"4621","06/14","00:04:29","Send","S6F11","CEID:77940 RC4RecipeFinished (RC4 Finished in 00:07:08)"
"4620","06/14","00:04:29","Recv","S6F12",Event Report Acknowledge
"4619","06/14","00:04:29","Send","S6F11",CEID:102448 DepositionRecipeFinished
"4618","06/14","00:04:29","Recv","S6F12",Event Report Acknowledge
"4617","06/14","00:04:29","Send","S6F11",CEID:78225 WaferMovedStartLL1BERbt
"4616","06/14","00:04:29","Recv","S6F12",Event Report Acknowledge
"4615","06/14","00:04:34","Send","S6F11",CEID:78241 WaferMovedFinishLL1BERbt
"4614","06/14","00:04:34","Recv","S6F12",Event Report Acknowledge
"4613","06/14","00:04:57","Send","S6F11","CEID:78292 WaferMovedStartRC4BERbt (RC4 Finished Wafer in 00:08:00)"
"4612","06/14","00:04:57","Recv","S6F12",Event Report Acknowledge
"4611","06/14","00:05:04","Send","S6F11",CEID:78308 WaferMovedFinishRC4BERbt
"4610","06/14","00:05:04","Recv","S6F12",Event Report Acknowledge
"4609","06/14","00:05:04","Send","S6F11",CEID:78260 WaferMovedStartBERbtRC4
"4608","06/14","00:05:04","Recv","S6F12",Event Report Acknowledge
"4607","06/14","00:05:09","Send","S6F11","CEID:78276 WaferMovedFinishBERbtRC4 (RC4 Wafer Entered)"
"4606","06/14","00:05:09","Recv","S6F12",Event Report Acknowledge
"4605","06/14","00:05:09","Send","S6F11",CEID:78321 WaferMovedStartdBERbtLL1
"4604","06/14","00:05:09","Recv","S6F12",Event Report Acknowledge
"4603","06/14","00:05:13","Send","S6F11","CEID:77937 RC1RecipeFinished (RC1 Finished in 00:07:08)"
"4602","06/14","00:05:13","Recv","S6F12",Event Report Acknowledge
"4601","06/14","00:05:13","Send","S6F11",CEID:110688 PJSMSCT-6(PROCESSING->PROCESSINGCOMPLETE)
"4600","06/14","00:05:13","Recv","S6F12",Event Report Acknowledge
"4599","06/14","00:05:14","Send","S6F11",CEID:102448 DepositionRecipeFinished
"4598","06/14","00:05:14","Recv","S6F12",Event Report Acknowledge
"4597","06/14","00:05:14","Send","S6F11",CEID:78337 WaferMovedFinishdBERbtLL1
"4596","06/14","00:05:14","Recv","S6F12",Event Report Acknowledge
"4595","06/14","00:05:32","Send","S6F11","CEID:77924 RC4RecipeStarted (RC4 Started)"
"4594","06/14","00:05:32","Recv","S6F12",Event Report Acknowledge
"4593","06/14","00:05:32","Send","S6F11",CEID:102432 DepositionRecipeStarted
"4592","06/14","00:05:32","Recv","S6F12",Event Report Acknowledge
"4591","06/14","00:05:37","Send","S6F11","CEID:78289 WaferMovedStartRC1BERbt (RC1 Finished Wafer in 00:07:56)"
"4590","06/14","00:05:37","Recv","S6F12",Event Report Acknowledge
"4589","06/14","00:05:43","Send","S6F11",CEID:78305 WaferMovedFinishRC1BERbt
"4588","06/14","00:05:44","Recv","S6F12",Event Report Acknowledge
"4587","06/14","00:05:44","Send","S6F11",CEID:78322 WaferMovedStartdBERbtLL2
"4586","06/14","00:05:44","Recv","S6F12",Event Report Acknowledge
"4585","06/14","00:05:49","Send","S6F11",CEID:78338 WaferMovedFinishdBERbtLL2
"4584","06/14","00:05:49","Recv","S6F12",Event Report Acknowledge
"4583","06/14","00:05:55","Send","S6F11","CEID:77921 RC1RecipeStarted (RC1 Started)"
"4582","06/14","00:05:55","Recv","S6F12",Event Report Acknowledge
"4581","06/14","00:07:29","Send","S6F11",CEID:78097 WaferMovedStartLL1FERbt
"4580","06/14","00:07:29","Recv","S6F12",Event Report Acknowledge
"4579","06/14","00:07:34","Send","S6F11",CEID:78113 WaferMovedFinishLL1FERbt
"4578","06/14","00:07:34","Recv","S6F12",Event Report Acknowledge
"4577","06/14","00:07:35","Send","S6F11",CEID:78195 WaferMovedStartFERbtLP3
"4576","06/14","00:07:35","Recv","S6F12",Event Report Acknowledge
"4575","06/14","00:07:39","Send","S6F11","CEID:78211 WaferMovedFinishFERbtLP3 (LP3 receiving a Wafer )"
"4574","06/14","00:07:39","Recv","S6F12",Event Report Acknowledge
"4573","06/14","00:07:39","Send","S6F11","CEID:78033 WaferMovedStartLP1FERbt (LP1 sending Wafer in )"
"4572","06/14","00:07:39","Recv","S6F12",Event Report Acknowledge
"4571","06/14","00:07:44","Send","S6F11",CEID:78049 WaferMovedFinishLP1FERbt
"4570","06/14","00:07:44","Recv","S6F12",Event Report Acknowledge
"4569","06/14","00:07:44","Send","S6F11",CEID:78065 WaferMovedStartFERbtLL1
"4568","06/14","00:07:44","Recv","S6F12",Event Report Acknowledge
"4567","06/14","00:07:48","Send","S6F11",CEID:78081 WaferMovedFinishFERbtLL1
"4566","06/14","00:07:48","Recv","S6F12",Event Report Acknowledge
"4565","06/14","00:08:02","Send","S6F11",CEID:78098 WaferMovedStartLL2FERbt
"4564","06/14","00:08:02","Recv","S6F12",Event Report Acknowledge
"4563","06/14","00:08:07","Send","S6F11",CEID:78114 WaferMovedFinishLL2FERbt
"4562","06/14","00:08:07","Recv","S6F12",Event Report Acknowledge
"4561","06/14","00:08:07","Send","S6F11",CEID:78195 WaferMovedStartFERbtLP3
"4560","06/14","00:08:07","Recv","S6F12",Event Report Acknowledge
"4559","06/14","00:08:11","Send","S6F11","CEID:78211 WaferMovedFinishFERbtLP3 (LP3 receiving a Wafer )"
"4558","06/14","00:08:11","Recv","S6F12",Event Report Acknowledge
"4557","06/14","00:08:11","Send","S6F11",CEID:110704 PJSMSCT-7(PROCESSCOMPLETE->nostate)
"4556","06/14","00:08:11","Recv","S6F12",Event Report Acknowledge
"4555","06/14","00:08:12","Send","S6F11",CEID:114848 CJSMSCT-10(EXECUTING->COMPLETED)
"4554","06/14","00:08:12","Recv","S6F12",Event Report Acknowledge
"4553","06/14","00:08:14","Recv","S3F17",Carrier Action Request 
"4552","06/14","00:08:14","Send","S3F18",Carrier Action Acknowledge 
"4551","06/14","00:08:17","Send","S6F11",CEID:94432 CarrierCloseed
"4550","06/14","00:08:17","Recv","S6F12",Event Report Acknowledge
"4549","06/14","00:08:22","Send","S6F11",CEID:94400 CarrierUndocked
"4548","06/14","00:08:22","Recv","S6F12",Event Report Acknowledge
"4547","06/14","00:08:23","Send","S6F11",CEID:102448 DepositionRecipeFinished
"4546","06/14","00:08:23","Recv","S6F12",Event Report Acknowledge
"4545","06/14","00:08:24","Send","S6F11","CEID:77938 RC2RecipeFinished (RC2 Finished in 00:07:09)"
"4544","06/14","00:08:24","Recv","S6F12",Event Report Acknowledge
"4543","06/14","00:08:24","Send","S6F11",CEID:78225 WaferMovedStartLL1BERbt
"4542","06/14","00:08:24","Recv","S6F12",Event Report Acknowledge
"4541","06/14","00:08:24","Send","S6F11",CEID:107264 LPTSMSCT-9(TRANSFERBLOCKED->READYTOUNLOAD)
"4540","06/14","00:08:24","Recv","S6F12",Event Report Acknowledge
"4539","06/14","00:08:30","Send","S6F11",CEID:78241 WaferMovedFinishLL1BERbt
"4538","06/14","00:08:30","Recv","S6F12",Event Report Acknowledge
"4537","06/14","00:08:52","Send","S6F11","CEID:78290 WaferMovedStartRC2BERbt (RC2 Finished Wafer in 00:08:00)"
"4536","06/14","00:08:52","Recv","S6F12",Event Report Acknowledge
"4535","06/14","00:08:59","Send","S6F11",CEID:78306 WaferMovedFinishRC2BERbt
"4534","06/14","00:08:59","Recv","S6F12",Event Report Acknowledge
"4533","06/14","00:08:59","Send","S6F11",CEID:78258 WaferMovedStartBERbtRC2
"4532","06/14","00:08:59","Recv","S6F12",Event Report Acknowledge
"4531","06/14","00:09:04","Send","S6F11","CEID:78274 WaferMovedFinishBERbtRC2 (RC2 Wafer Entered)"
"4530","06/14","00:09:04","Recv","S6F12",Event Report Acknowledge
"4529","06/14","00:09:04","Send","S6F11",CEID:78321 WaferMovedStartdBERbtLL1
"4528","06/14","00:09:04","Recv","S6F12",Event Report Acknowledge
"4527","06/14","00:09:08","Send","S6F11",CEID:94368 CarrierUnclamped
"4526","06/14","00:09:08","Recv","S6F12",Event Report Acknowledge
"4525","06/14","00:09:09","Send","S6F11",CEID:78337 WaferMovedFinishdBERbtLL1
